job_url,title,salary,location,contract_type,job_type
/jobs/research-analyst-portuguese-speaking/52119800?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,Research Analyst - Portuguese Speaking,"£34,000 - £36,000 per annum, OTE",London,Permanent,full-time
/jobs/customer-insight-analyst/52086834?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,Customer Insight Analyst,"£35,000 - £42,000 per annum",London,Permanent,full-time
/jobs/customer-insight-analyst/52076995?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D29,Customer Insight Analyst,"£35,000 - £42,000 per annum",London,Permanent,full-time
/jobs/fp-a-analyst/52170124?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,FP&A Analyst,"£60,000 - £65,000 per annum, negotiable",Kidlington,Permanent,full-time
/jobs/finance-analyst/52147142?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Finance Analyst,"£30,000 - £40,000 per annum, inc benefits",Blackburn,Permanent,full-time
/jobs/finance-analyst/52109509?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Finance Analyst,"£30,000 - £40,000 per annum, inc benefits",Blackburn,Permanent,full-time
/jobs/graduate-actuarial-analyst/52221775?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Graduate Actuarial Analyst,Competitive salary,Manchester,Permanent,full-time
/jobs/business-intelligence-analyst/52169120?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Business Intelligence Analyst,£23.38 per hour,Edgware,Temporary,full-time
/jobs/lead-customer-analyst/52152026?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Lead Customer Analyst,"£55,000 - £65,000 per annum",Birmingham,Permanent,full-time
/jobs/lead-business-systems-analyst/52095768?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Lead Business Systems Analyst,"£47,000 - £53,000 per annum, inc benefits",Newbury,Permanent,full-time
/jobs/marketing-digital-optimisation-analyst/52156984?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Marketing & Digital Optimisation Analyst,"£40,000 - £50,000 per annum",Glasgow,Permanent,full-time
/jobs/pricing-analyst/52266281?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Pricing Analyst,"£35,000 - £45,000 per annum",Warwick,Permanent,full-time
/jobs/commercial-analyst/52257974?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Commercial Analyst,"£40,000 - £45,000 per annum",Ashton-under-Lyne,Permanent,full-time
/jobs/senior-actuarial-analyst-true-ups/52250012?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Senior Actuarial Analyst- True ups,"£50,000 - £63,000 per annum",Surrey,Permanent,full-time
/jobs/finance-analyst/52205620?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Finance Analyst,"£65,000 per annum",London,Contract,full-time
/jobs/customer-insight-analyst/52086834?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Customer Insight Analyst,"£35,000 - £42,000 per annum",London,Permanent,full-time
/jobs/customer-insight-analyst/52076995?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Customer Insight Analyst,"£35,000 - £42,000 per annum",London,Permanent,full-time
/jobs/senior-marketing-effectiveness-and-brand-analyst/52213281?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Senior Marketing Effectiveness and Brand Analyst,"£70,000 - £80,000 per annum, inc benefits",London,Permanent,full-time
/jobs/business-systems-analyst-30k-40k-leeds/52135327?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Business Systems Analyst: £30K - 40K - Leeds,"£30,000 - £40,000 per annum, inc benefits",Leeds,Permanent,full-time
/jobs/powerbi-reporting-analyst/52053870?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,PowerBi Reporting Analyst,"£35,000 - £45,000 per annum",Shefford,Permanent,full-time
/jobs/senior-pmo-analyst-lead/52073389?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Senior PMO Analyst/Lead,£450 - £550 per day,Kent,Contract,full-time
/jobs/business-development-analyst/52147849?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Business Development Analyst,"£48,000 - £60,000 per annum, inc benefits",Westhill,Permanent,full-time
/jobs/financial-analyst/52027068?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Financial Analyst,"£55,000 - £65,000 per annum",Hemel Hempstead,Permanent,full-time
/jobs/business-analyst/52251619?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Business Analyst,Competitive salary,London,Permanent,full-time
/jobs/business-analyst/52251618?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Business Analyst,Salary negotiable,London,Permanent,full-time
/jobs/senior-pricing-analyst/52214608?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Senior Pricing Analyst,"£45,000 - £60,000 per annum",London,Permanent,full-time
/jobs/senior-consultant/52119933?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Senior Consultant ,"£55,000 - £75,000 per annum",Winchester,Permanent,full-time
/jobs/commercial-analyst/52269923?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Commercial Analyst,"£50,000 - £60,000 per annum",Trafford Park,Permanent,full-time
/jobs/finance-analyst/52207711?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Finance Analyst,"£30,000 - £35,000 per annum",Coventry,Temporary,full-time
/jobs/senior-credit-risk-analyst/52051933?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Senior Credit Risk Analyst,"£35,000 - £45,000 per annum",West Yorkshire,Permanent,full-time
/jobs/billing-analyst-energy-utilities/52130346?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Billing Analyst (Energy / Utilities),"£28,000 - £30,000 per annum",Manchester,Permanent,full-time
/jobs/financial-planning-analyst/52116828?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Financial Planning Analyst,"£50,000 - £55,000 per annum, inc benefits",Weybridge,Permanent,full-time
/jobs/pricing-analyst/52152773?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Pricing Analyst,"£27,000 - £34,000 per annum, negotiable",Birmingham,Permanent,full-time
/jobs/finance-analyst/52065800?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Finance Analyst,"£40,000 - £50,000 per annum",London,Permanent,full-time
/jobs/graduate-analyst/52134494?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Graduate Analyst,"£30,000 - £32,000 per annum",Birmingham,Permanent,full-time
/jobs/commercial-finance-manager/52263678?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Commercial Finance Manager,"£40,000 - £42,000 per annum",Enfield,Permanent,full-time
/jobs/microsoft-power-platform-analyst/52245161?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Microsoft Power Platform Analyst,"£45,000 - £50,000 per annum",Adderbury,Permanent,full-time
/jobs/senior-crm-executive-marketing-analyst/52179552?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D30,Senior CRM Executive/Marketing Analyst ,"£60,000 per annum",London,Permanent,full-time
/jobs/business-analyst-55k-hybrid-once-a-week-in-office/52120312?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Business Analyst - £55K  - Hybrid Once a week in office,"£55,000 per annum",Ilkley,Permanent,full-time
/jobs/senior-credit-risk-analyst/52253366?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Senior Credit Risk Analyst,"£50,000 - £55,000 per annum",London,Permanent,full-time
/jobs/junior-pricing-analyst/52175057?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Junior Pricing Analyst,"£23,000 - £28,000 per annum, inc benefits",Crawley,Permanent,full-time
/jobs/lead-customer-analyst/52136059?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Lead Customer Analyst,"£55,000 - £65,000 per annum",Birmingham,Permanent,full-time
/jobs/senior-customer-analyst/52065600?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Senior Customer Analyst,"£50,000 - £60,000 per annum",Birmingham,Permanent,full-time
/jobs/asbestos-bulk-analyst/52174960?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Asbestos Bulk Analyst,"£26,000 per annum",London,Permanent,full-time
/jobs/marketing-analyst/52074394?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Marketing Analyst,"£28,000 - £32,000 per annum",Stevenage,Permanent,full-time
/jobs/marketing-digital-optimisation-analyst/52156965?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Marketing & Digital Optimisation Analyst,"£40,000 - £50,000 per annum",London,Permanent,full-time
/jobs/technical-analyst-d365-crm-ce-f-o/52268690?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Technical Analyst -  D365 CRM/ CE / F&O,"£65,000 per annum",Manchester,Permanent,full-time
/jobs/business-analyst-it/52180936?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Business Analyst - IT,"£40,000 - £45,000 per annum",Barnsley,Permanent,full-time
/jobs/group-finance-analyst-accountant/52205331?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Group Finance Analyst / Accountant,£400 - £500 per day,North London,Temporary,full-time
/jobs/senior-actuarial-analyst-hx-pricing/52168624?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Senior Actuarial Analyst HX Pricing,"£50,000 - £80,000 per annum",London,Permanent,full-time
/jobs/senior-privacy-analyst/52146524?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Senior Privacy Analyst,Competitive salary,London,Contract,full-time
/jobs/governance-risk-compliance-analyst/52075094?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Governance Risk & Compliance Analyst,Competitive salary,Wythall,Permanent,full-time
/jobs/senior-actuarial-analyst-capital/52178232?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Senior Actuarial Analyst - Capital,"£50,000 - £75,000 per annum",London,Permanent,full-time
/jobs/underwriting-assistant/52233876?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Underwriting Assistant,"£45,000 - £55,000 per annum",London,Permanent,full-time
/jobs/hr-analyst-workforce-planning-analyst/52169949?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,HR Analyst / Workforce Planning Analyst,£19 - £34 per hour,Bournemouth,Temporary,full-time
/jobs/support-analyst-music/52254726?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Support Analyst - Music,Competitive salary,London,Permanent,full-time
/jobs/tax-analyst/52245959?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Tax Analyst,"£35,000 - £40,000 per annum",Brackley,Permanent,full-time
/jobs/trainee-recruitment-consultant-london/52033916?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Trainee Recruitment Consultant - London,"£24,000 - £45,000 per annum, OTE",Camden (London Borough),Permanent,full-time
/jobs/hr-analyst/52200199?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,HR Analyst,"£33,000 - £36,000 per annum",Reading,Permanent,full-time
/jobs/senior-investment-ops-analyst/52119014?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Senior Investment Ops Analyst,Salary negotiable,London,Contract,full-time
/jobs/database-analyst/52044521?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Database Analyst,"£35,000 - £42,000 per annum",South West London,Permanent,full-time
/jobs/senior-risk-analyst-investment-management/52128373?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Senior Risk Analyst -  Investment Management ,"£90,000 - £100,000 per annum",City of London,Permanent,full-time
/jobs/business-system-analyst/52209888?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Business System Analyst,£500 - £700 per day,City of London,Contract,full-time
/jobs/power-bi-analyst/52157444?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Power BI Analyst,Salary negotiable,London,Permanent,full-time
/jobs/lead-credit-risk-analyst/52222551?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Lead credit risk analyst,"£40,000 - £60,000 per annum",Sheffield,Permanent,full-time
/jobs/savings-commercial-manager-analyst-london/52071403?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31, Savings - Commercial Manager/Analyst - London,Competitive salary,London,Permanent,full-time
/jobs/qc-analyst/52119416?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,QC Analyst,"£28,000 per annum",Salisbury,Permanent,full-time
/jobs/finance-analyst/52158563?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Finance Analyst,"£35,000 - £45,000 per annum",Nuneaton,Permanent,full-time
/jobs/software-engineer-analyst/52119799?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Software Engineer Analyst ,"£40,000 - £70,000 per annum",Winchester,Permanent,full-time
/jobs/senior-business-analyst/52155048?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Senior Business Analyst,£600 - £650 per day,London,Contract,full-time
/jobs/hse-analyst/52016571?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,HSE Analyst ,"£32,000 - £38,000 per annum",Peterborough,Permanent,full-time
/jobs/commercial-finance-analyst-global-restaurant-and-hospitality-business-multisite/52222595?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Commercial Finance Analyst - Global Restaurant and Hospitality Business (Multisite),"£55,000 - £60,000 per annum, OTE",London,Permanent,full-time
/jobs/revenue-growth-analyst/52176346?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D31,Revenue Growth Analyst,Salary negotiable,Birmingham,Contract,full-time
/jobs/supply-chain-operations-coordinator/52215314?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Supply chain & Operations Coordinator,"£35,000 - £40,000 per annum",South West London,Permanent,full-time
/jobs/lead-credit-risk-analyst/52222551?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Lead credit risk analyst,"£40,000 - £60,000 per annum",Sheffield,Permanent,full-time
/jobs/test-analyst-x-2-identity-and-access-management/52280010?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Test Analyst x 2 Identity And Access Management,£500 - £550 per day,Bristol,Contract,full-time
/jobs/liquidity-analyst/52128993?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Liquidity Analyst,"£28,000 - £34,000 per annum",Solihull,Permanent,full-time
/jobs/commercial-finance-analyst-global-restaurant-and-hospitality-business-multisite/52222595?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Commercial Finance Analyst - Global Restaurant and Hospitality Business (Multisite),"£55,000 - £60,000 per annum, OTE",London,Permanent,full-time
/jobs/supply-chain-analyst/52060806?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Supply Chain Analyst,"£38,000 - £45,000 per annum",Northampton,Permanent,full-time
/jobs/senior-actuarial-analyst/52256056?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Senior Actuarial Analyst,"£60,000 - £80,000 per annum",London,Permanent,full-time
/jobs/l3-soc-analyst-soc-lead/52141789?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,L3 SOC Analyst - SOC Lead,"£70,000 - £75,000 per annum, OTE, inc benefits, pro-rata, negotiable",Milton Keynes,Permanent,full-time or part-time
/jobs/hr-analyst/52071277?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,HR Analyst,"£40,000 - £52,000 per annum",Nottingham,Permanent,full-time
/jobs/senior-risk-pricing-analyst/52040540?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Senior Risk Pricing Analyst,"£35,000 - £36,000 per annum",Cardiff,Permanent,full-time
/jobs/process-quality-analyst/52059533?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Process Quality Analyst,"£35,965.80 per annum",Newcastle Upon Tyne,Permanent,full-time
/jobs/digital-implementation-and-product-analyst-contract-role/52256311?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Digital Implementation and Product Analyst Contract Role,£375 - £425 per day,London,Contract,full-time
/jobs/finance-systems-analyst/52187892?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Finance Systems Analyst,"£33,000 - £37,000 per annum",Manchester,Permanent,full-time
/jobs/commercial-pricing-analyst/51688595?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Commercial & Pricing Analyst,"£50,000 - £55,000 per annum",Coalville,Permanent,full-time
/jobs/management-accountant/52259742?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Management Accountant,"£45,000 per annum",Chester,Permanent,full-time
/jobs/reg-reporting-business-analyst/52278836?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Reg Reporting Business Analyst,£650 - £750 per day,City of London,Contract,full-time
/jobs/customer-insight-analyst-national-retailer/52175761?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Customer Insight Analyst - National Retailer,"£40,000 - £46,000 per annum, inc benefits",West London,Permanent,full-time
/jobs/financial-planning-analyst/52124414?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Financial Planning Analyst,"£50,000 per annum",Farnborough,Permanent,full-time
/jobs/data-analytics-lead/52189193?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Data Analytics Lead,"£45,000 - £50,000 per annum",Leicester,Permanent,full-time
/jobs/people-analyst/52159238?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,People Analyst,£275 - £300 per day,Manchester,Contract,full-time
/jobs/property-financial-analyst/52197623?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Property Financial Analyst,Competitive salary,Gibraltar,Permanent,full-time
/jobs/renewable-supply-analyst-lead/52160436?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Renewable Supply Analyst Lead,"£85,000 - £100,000 per annum",London,Permanent,full-time
/jobs/operations-analyst/51973385?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Operations Analyst,"£40,000 - £50,000 per annum",Crawley,Permanent,full-time
/jobs/finance-analyst/52274025?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Finance Analyst,"£46,000 - £50,000 per annum",West Midlands (Region),Contract,full-time
/jobs/information-security-analyst/52175991?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Information Security Analyst,Salary negotiable,Hertford,Permanent,full-time
/jobs/digital-marketing-analyst/52147231?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Digital Marketing Analyst,"£38,000 - £42,000 per annum",Newark,Permanent,full-time
/jobs/financial-analyst/52271393?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Financial Analyst,"£55,000 - £60,000 per annum, inc benefits",Gillingham Business Park,Temporary,full-time
/jobs/business-insights-analyst-media/52122193?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Business Insights Analyst - Media,"£40,000 - £45,000 per annum",London,Temporary,full-time
/jobs/lead-energy-analyst/52164469?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Lead Energy Analyst,"£70,000 - £90,000 per annum",London,Permanent,full-time
/jobs/pricing-analyst/52089953?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Pricing Analyst,£20 - £25 per hour,Basingstoke,Contract,full-time
/jobs/mi-bi-analyst-35000-nottingham-hybrid/52254725?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,"MI & BI Analyst - £35,000 - Nottingham Hybrid","£30,000 - £35,000 per annum, inc benefits",Nottingham,Permanent,full-time
/jobs/senior-qc-analyst/52143510?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Senior QC Analyst,Competitive salary,Liverpool,Permanent,full-time
/jobs/senior-digital-analyst/52201991?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Senior Digital Analyst,"£50,000 - £55,000 per annum",Edinburgh,Permanent,full-time
/jobs/mri-qube-analyst-40k-ftc-leeds-hybrid-remote/52228270?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,MRI QUBE Analyst - £40K FTC - Leeds Hybrid / Remote,"£35,000 - £40,000 per annum, inc benefits",Leeds,Permanent,full-time
/jobs/lead-credit-risk-analyst/52222526?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D32,Lead credit risk analyst,"£40,000 - £60,000 per annum",Leeds,Permanent,full-time
/jobs/contract-data-scientist/52063316?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Contract Data Scientist,£500 - £600 per day,Manchester,Temporary,full-time
/jobs/fp-a-analyst/52203949?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,FP&A Analyst,"£45,000 - £50,000 per annum",Woking,Permanent,full-time
/jobs/underwriting-analyst/52255672?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Underwriting Analyst,"£45,000 per annum",Crewe,Permanent,full-time
/jobs/inventory-analyst-assistant-buyer/52199577?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Inventory Analyst/Assistant Buyer,"£28,000 - £30,000 per annum",Northampton,Permanent,full-time
/jobs/senior-pricing-analyst/52232165?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Senior Pricing Analyst,"£45,000 - £60,000 per annum",London,Permanent,full-time
/jobs/reward-analyst-3-month-temporary-role-remote/52141231?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Reward Analyst - 3 month temporary role - Remote  ,"£30,000 - £40,000 per annum",Bournemouth,Temporary,full-time
/jobs/financial-planning-analyst/52116825?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Financial Planning Analyst,"£50,000 - £55,000 per annum, inc benefits",Weybridge,Permanent,full-time
/jobs/financial-planning-analyst/52116816?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Financial Planning Analyst,"£50,000 - £55,000 per annum, inc benefits",Weybridge,Permanent,full-time
/jobs/payroll-manager/52060378?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Payroll Manager,"£45,000 - £50,000 per annum",Oxfordshire,Permanent,full-time
/jobs/financial-planning-analyst/52116818?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Financial Planning Analyst,"£50,000 - £55,000 per annum, inc benefits",Weybridge,Permanent,full-time
/jobs/business-analyst/52262619?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Business Analyst,"£50,000 - £60,000 per annum",Croydon,Permanent,full-time
/jobs/network-operations-analyst/52158389?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Network Operations Analyst,"£45,000 - £52,000 per annum",Gloucester,Permanent,full-time
/jobs/senior-renewable-market-analyst/52160500?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Senior Renewable Market Analyst,"£85,000 - £110,000 per annum",London,Permanent,full-time
/jobs/renewable-supply-analyst-lead/52071266?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Renewable Supply Analyst Lead,"£85,000 - £110,000 per annum",London,Permanent,full-time
/jobs/business-intelligence-analyst/52210848?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Business Intelligence Analyst,"£40,000 - £45,000 per annum, inc benefits",Huddersfield,Permanent,full-time
/jobs/performance-impact-evaluation-analyst/52176833?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Performance & Impact Evaluation Analyst,Salary negotiable,Cheshire,Permanent,full-time
/jobs/performance-impact-evaluation-analyst/52176825?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Performance & Impact Evaluation Analyst,Salary negotiable,Cheshire,Permanent,full-time
/jobs/finance-analyst/52093893?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Finance Analyst,"£35,000 per annum",St. Albans,Contract,full-time
/jobs/senior-finance-analyst/52087068?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Senior Finance Analyst,"£36,000 - £39,000 per annum",St. Albans,Permanent,full-time
/jobs/international-market-research-analyst/52036142?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,International Market Research Analyst,Competitive salary,Hertford,Permanent,full-time
/jobs/finance-analyst/52214904?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Finance Analyst,"£32,000 - £38,000 per annum",Uxbridge,Permanent,full-time
/jobs/purchasing-analyst/52132568?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Purchasing Analyst,£23 per hour,Peterlee,Contract,full-time
/jobs/lead-customer-analyst/52040591?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Lead Customer Analyst,"£50,000 - £60,000 per annum",Birmingham,Permanent,full-time
/jobs/research-analyst/52077953?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Research Analyst,"£40,000 - £50,000 per annum",Birmingham,Permanent,full-time
/jobs/finance-analyst/52272848?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D33,Finance Analyst,"£35,000 - £40,000 per annum",Solihull,Permanent,full-time
